@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
9437,'2019/09/19 12:27:49:475',43,301.472046,216.75177,11.656986,313.666351,239.368896,14.50103,336.252441,231.344666,12.874443,396.690979,227.617859,12.327606,409.975098,228.872437,6.703819,0,0,0
9438,'2019/09/19 12:27:49:528',43,317.812256,220.476196,10.048969,328.155304,242.751221,12.979622,350.042999,235.607513,11.091213,412.876465,234.896332,10.142117,422.542572,237.508728,4.434174,0,0,0
9439,'2019/09/19 12:27:49:575',43,331.610291,223.906128,7.84502,340.929871,246.135406,11.2934,361.91275,239.501892,9.236427,426.730347,240.538116,8.041092,433.770355,243.932281,2.318821,0,0,0
9440,'2019/09/19 12:27:49:625',43,344.268524,227.652832,6.546215,355.466949,250.361343,9.593281,375.582581,243.215332,7.552994,442.243164,244.425232,5.959179,445.117493,245.869843,0.142067,0,0,0
9441,'2019/09/19 12:27:49:676',43,355.240784,225.688965,4.670982,366.068817,247.548523,8.161442,382.990845,240.332733,5.809639,455.616272,242.652618,4.542362,458.224396,245.108154,-1.314186,0,0,0
9442,'2019/09/19 12:27:49:726',43,367.609375,229.075836,4.003696,382.768219,251.687653,6.788994,397.106171,243.082825,4.479164,470.994751,243.370667,2.270046,467.970276,243.162262,-3.667267,0,0,0
9443,'2019/09/19 12:27:49:779',43,379.370148,231.2742,2.93346,394.746338,254.551071,5.916271,408.471375,245.579239,3.556808,483.058655,245.516205,0.940208,477.927521,245.050308,-4.98011,0,0,0
9444,'2019/09/19 12:27:49:828',43,396.939362,232.907196,1.612942,409.63443,259.202332,5.368275,422.732239,249.727127,3.061089,498.517517,249.563522,0.216682,492.101654,247.969711,-5.651672,0,0,0
9445,'2019/09/19 12:27:49:879',43,409.114136,230.186462,-0.1283,420.277893,258.085083,3.910805,433.454895,248.34552,1.707848,509.829834,247.799927,-1.457302,501.892914,245.33812,-7.316364,0,0,0
9446,'2019/09/19 12:27:49:930',43,418.600342,232.868896,-1.577419,432.443481,261.175842,2.733982,444.466614,251.119354,0.49918,520.106567,248.968872,-3.109024,510.000641,246.738876,-8.889992,0,0,0
9447,'2019/09/19 12:27:49:979',43,431.608887,232.975616,-3.075577,445.258179,262.145386,1.108406,457.696075,251.905716,-1.086105,533.133057,250.948181,-5.065109,520.624817,246.773666,-10.682766,0,0,0
9448,'2019/09/19 12:27:50:029',43,440.578491,233.53952,-3.458847,458.034515,265.080719,0.334812,469.049072,253.650589,-1.726048,543.203003,249.993301,-6.079578,527.893616,243.402374,-11.427219,0,0,0
9449,'2019/09/19 12:27:50:079',43,452.07608,236.463928,-4.062874,468.757019,267.193573,-0.255173,479.26178,255.947586,-2.424831,552.418884,253.154297,-7.058395,479.484619,239.333038,-10.708778,0,0,0
9450,'2019/09/19 12:27:50:128',43,451.086212,235.527283,-5.989162,472.593414,263.852142,-0.935642,481.695129,253.60527,-3.476788,552.567993,251.939529,-8.600883,473.165222,240.483948,-12.067841,0,0,0
9451,'2019/09/19 12:27:50:180',43,466.971283,236.195129,-6.001026,487.115356,264.469238,-1.193447,494.883545,253.989822,-3.711849,566.705688,254.016144,-9.081436,488.695068,240.111786,-12.151306,0,0,0
9452,'2019/09/19 12:27:50:230',43,466.314209,236.407379,-7.321339,486.233246,264.061188,-1.428856,493.675781,254.361862,-4.112423,566.075806,257.003876,-9.496288,489.153809,243.320862,-12.806232,0,0,0
9453,'2019/09/19 12:27:50:279',43,473.096863,234.989624,-6.191559,491.010742,263.517029,-0.67038,496.70929,252.854218,-3.074013,567.617188,252.783218,-8.242382,494.373138,239.269562,-11.64764,0,0,0
9454,'2019/09/19 12:27:50:330',43,472.391602,233.399933,-6.794922,496.271515,260.575073,-0.517677,498.627716,250.287903,-3.012772,565.296875,248.684875,-8.878654,491.496918,238.000946,-11.662388,0,0,0
9455,'2019/09/19 12:27:50:377',43,473.933716,231.731598,-9.171982,507.290283,250.682693,-1.801197,505.1073,243.053802,-4.696743,563.583984,245.141388,-12.077095,486.648193,239.682617,-13.557262,0,0,0
9456,'2019/09/19 12:27:50:427',43,477.927704,234.768921,-8.744656,502.860565,249.712952,-2.054142,500.098389,242.506439,-4.997627,557.2323,245.569138,-12.489655,480.728668,240.590057,-13.864624,0,0,0
9457,'2019/09/19 12:27:50:477',43,477.53595,234.452362,-8.183891,500.912354,249.304123,-2.107304,498.135376,242.236633,-5.047543,551.647522,245.020355,-12.418617,476.974182,240.822601,-13.913857,0,0,0
9458,'2019/09/19 12:27:50:527',43,478.397217,233.268005,-7.632618,503.800446,249.234177,-2.114548,497.734436,242.105072,-5.048786,549.422913,244.36087,-12.286411,476.196442,240.818146,-13.90834,0,0,0
9459,'2019/09/19 12:27:50:577',43,500.382477,215.866455,-5.3302,515.560547,243.640076,0.488461,517.610474,233.361145,-1.869576,565.635193,229.307678,-7.234543,507.926788,220.978668,-10.555882,0,0,0
9460,'2019/09/19 12:27:50:628',43,491.276855,211.425079,-4.927879,506.525269,239.636627,1.036476,511.364624,229.55542,-1.309193,518.177856,216.846802,-4.770386,501.011749,217.258453,-10.080456,0,0,0
9461,'2019/09/19 12:27:50:679',43,476.138062,201.36853,-5.003048,499.210815,231.432953,1.765556,514.984253,221.937469,-0.507172,500.339722,207.411499,-3.953968,487.452087,209.636627,-9.428864,0,0,0
9462,'2019/09/19 12:27:50:728',43,475.135406,192.815796,-3.144775,501.062531,227.397766,1.116222,525.934937,216.522369,-0.577717,496.56839,198.240509,-2.910637,483.31723,195.177765,-8.350021,0,0,0
9463,'2019/09/19 12:27:50:782',43,490.299194,190.933807,-3.496719,531.223267,219.561737,-0.376438,545.466797,209.317535,-2.685623,501.363007,190.569336,-5.309505,455.159668,191.63147,-10.30867,0,0,0
9464,'2019/09/19 12:27:50:831',43,494.392212,184.923828,-4.38797,541.342773,215.733002,-0.446354,552.225708,205.093353,-2.711815,506.198456,187.479675,-5.772472,456.707031,189.311035,-10.69445,0,0,0
9465,'2019/09/19 12:27:50:882',43,494.678467,180.153809,-5.076294,547.246399,211.832367,-1.447289,557.170898,201.03186,-3.769039,507.031189,183.533417,-6.501053,455.381836,185.504028,-11.1791,0,0,0
9466,'2019/09/19 12:27:50:931',43,486.96463,180.426056,-4.488628,546.647095,212.647308,-1.83456,551.24707,200.253418,-4.090614,497.855103,182.929199,-6.162514,443.57135,184.110931,-10.451378,0,0,0
9467,'2019/09/19 12:27:50:981',43,486.943054,184.157593,-4.864357,546.140625,212.787384,-2.341431,548.294312,200.422821,-4.892612,493.019775,184.425659,-7.091553,437.2164,186.953308,-11.072094,0,0,0
9468,'2019/09/19 12:27:51:031',43,498.020355,188.364136,-1.744938,556.085815,217.410126,-0.962955,563.222595,201.799957,-2.677692,502.992432,185.060883,-3.693794,448.412292,183.151123,-7.974171,0,0,0
9469,'2019/09/19 12:27:51:082',43,489.333557,186.089111,-3.244423,553.218872,219.898254,-0.753082,560.962463,203.84494,-2.4105,500.06366,187.094421,-3.393139,445.613922,184.864929,-7.682274,0,0,0
9470,'2019/09/19 12:27:51:132',43,489.563721,187.740967,-3.526073,553.801025,222.096344,-0.760849,561.718506,205.980042,-2.536453,500.021393,188.806915,-3.472591,445.526306,186.496338,-7.742344,0,0,0
9471,'2019/09/19 12:27:51:182',43,489.052948,187.596832,-3.819839,555.00531,225.445435,-0.52483,565.635132,209.748108,-2.235394,503.894714,191.904541,-2.918911,449.694916,188.279327,-7.184769,0,0,0
9472,'2019/09/19 12:27:51:232',43,490.552063,194.662323,-3.525005,552.573853,240.287445,-0.335415,557.828674,223.687531,-0.909527,533.452087,206.517303,-3.924213,458.256989,197.384033,-6.59166,0,0,0
9473,'2019/09/19 12:27:51:282',43,486.983337,194.326172,-3.256081,550.776245,241.081299,-0.331306,558.46344,225.65152,-0.887127,541.514893,208.486267,-3.871803,461.920197,199.077942,-6.170837,0,0,0
9474,'2019/09/19 12:27:51:332',43,486.263336,199.849792,-2.377583,546.391235,249.361511,0.82021,550.971436,233.881989,0.596199,541.499146,216.764069,-2.459572,465.84259,205.487915,-5.206402,0,0,0
9475,'2019/09/19 12:27:51:381',43,482.600708,202.296326,-1.014244,535.4198,249.936081,1.747345,542.822327,235.831818,1.530628,533.504883,217.895142,-0.836067,464.030304,206.486877,-4.267395,0,0,0
9476,'2019/09/19 12:27:51:433',43,454.608734,210.295807,-0.082706,518.500427,252.389084,3.643139,528.849915,238.292877,2.581974,506.832947,221.28949,0.677357,437.245483,215.872711,-3.261654,0,0,0
9477,'2019/09/19 12:27:51:479',43,458.193787,210.560211,-0.333214,518.062073,254.781662,4.512196,530.222046,241.155579,3.166031,505.807648,223.583893,1.035198,430.038635,218.195953,-3.368229,0,0,0
9478,'2019/09/19 12:27:51:529',43,460.931488,210.077332,1.757214,522.247742,253.854401,4.804756,533.340637,239.205688,3.958462,509.268311,221.460999,2.308823,427.958313,216.729431,-1.796795,0,0,0
9479,'2019/09/19 12:27:51:579',43,461.63443,211.564148,3.502445,519.535889,258.125488,5.696598,526.81842,243.407928,5.109325,513.088135,225.036652,3.581966,429.11618,218.262848,-0.274677,0,0,0
9480,'2019/09/19 12:27:51:630',43,473.010345,218.246063,2.911922,509.505249,263.643555,7.259369,525.078613,251.30809,5.835697,520.08667,235.22403,2.76524,437.408997,225.545898,-1.119328,0,0,0
9481,'2019/09/19 12:27:51:679',43,486.846985,235.099792,5.086872,498.435364,266.16153,9.289047,528.450012,262.509094,6.6138,527.307678,252.817978,2.001762,443.161682,238.086975,-1.988686,0,0,0
9482,'2019/09/19 12:27:51:731',43,479.684967,243.895325,9.129353,494.898834,274.137878,10.666077,521.654541,266.851624,8.100559,524.85675,256.916687,3.554935,440.272827,239.197693,-0.413101,0,0,0
9483,'2019/09/19 12:27:51:781',43,463.926361,245.567703,12.501019,484.946503,272.489441,12.516724,513.545532,264.361206,10.048344,516.995422,253.037323,5.727036,433.879913,235.34491,1.383125,0,0,0
9484,'2019/09/19 12:27:51:830',43,446.039948,251.563599,14.835682,474.914734,277.579468,14.773022,504.408569,269.487854,12.011227,504.807983,258.750488,7.39167,423.410919,242.931824,2.273136,0,0,0
9485,'2019/09/19 12:27:51:879',43,421.755096,253.05246,17.248302,452.098328,280.470459,18.151501,484.883179,273.127258,15.660599,490.225922,263.372894,10.781914,415.640289,247.321304,4.058395,0,0,0
9486,'2019/09/19 12:27:51:930',43,398.563385,257.470276,19.47077,432.923187,285.709839,21.214285,465.928497,277.297729,18.938208,474.929993,268.026154,13.963963,403.235138,253.191833,6.267273,0,0,0
9487,'2019/09/19 12:27:51:982',43,366.314331,260.110779,21.40806,401.623505,286.789063,23.997284,438.008087,279.495422,22.179369,452.645935,271.903564,17.185734,392.524048,259.418976,7.805695,0,0,0
9488,'2019/09/19 12:27:52:032',43,325.475647,267.807678,23.562878,364.790039,291.388306,26.443502,401.769104,282.761902,25.432749,421.737885,274.820984,20.931786,375.41333,263.761108,10.25246,0,0,0
9489,'2019/09/19 12:27:52:085',43,301.390747,273.768494,24.654324,341.327881,295.641174,27.530844,377.910431,286.461243,27.015926,400.040588,278.185486,23.046869,359.541595,265.547943,11.844311,0,0,0
9490,'2019/09/19 12:27:52:133',43,276.695923,276.296509,24.884066,316.082642,295.520508,28.236975,352.750366,285.765442,28.107935,376.568542,278.331879,24.506294,342.790649,267.417175,12.585041,0,0,0
9491,'2019/09/19 12:27:52:188',43,255.961487,278.993164,25.444786,294.796936,296.287354,28.880884,332.378296,286.627747,29.149975,356.679016,278.741333,25.849377,329.501404,267.182678,13.609882,0,0,0
9492,'2019/09/19 12:27:52:233',43,239.14209,280.842102,26.307795,278.488281,293.532654,29.666094,316.617157,284.01947,30.018257,340.910431,276.654968,26.72933,317.001678,266.007629,14.333931,0,0,0
9493,'2019/09/19 12:27:52:284',43,232.054077,283.457397,27.49963,272.541809,291.36087,30.577663,309.421722,281.889954,30.509474,332.660278,275.19928,27.015297,307.533813,265.840851,14.802376,0,0,0
9494,'2019/09/19 12:27:52:334',43,216.174591,281.476257,29.044436,257.184723,285.214203,32.028412,292.459503,276.406189,31.972431,317.243896,270.669769,28.574024,297.797729,262.286621,16.321972,0,0,0
9495,'2019/09/19 12:27:52:385',43,205.680115,278.00293,30.6563,246.996658,279.07132,33.402969,282.179413,270.754517,33.292744,307.161682,265.549164,29.883934,287.370758,257.060059,17.661556,0,0,0
9496,'2019/09/19 12:27:52:435',43,200.047424,275.287781,32.261238,242.507813,274.764526,34.961044,277.248169,266.167542,34.921871,301.752258,260.994995,31.472082,281.361633,252.003357,19.199408,0,0,0
9497,'2019/09/19 12:27:52:485',43,201.017776,273.254639,33.760208,244.781052,271.307587,36.438705,279.155396,262.556335,36.278137,303.414337,257.930725,32.820694,280.542206,249.253448,20.391624,0,0,0
9498,'2019/09/19 12:27:52:535',43,209.593414,273.560181,36.609039,254.737778,268.480774,39.183323,289.05719,259.216248,38.678272,314.09552,256.280518,35.216831,291.12326,252.186264,22.581778,0,0,0
9499,'2019/09/19 12:27:52:584',43,212.756287,274.463989,38.353912,257.599304,269.036407,40.599724,293.284485,260.073792,40.178406,317.759644,256.992249,36.635784,292.071136,250.883209,24.204182,0,0,0
9500,'2019/09/19 12:27:52:635',43,216.608002,271.028931,41.950394,260.453735,264.199768,43.99065,297.032959,255.761627,43.435658,322.585907,253.527405,39.909348,298.646454,248.88736,27.675303,0,0,0
9501,'2019/09/19 12:27:52:683',43,349.202515,291.111572,48.245102,350.325653,266.866333,42.213696,366.033783,271.385254,40.99762,365.946228,274.930176,37.273087,344.376648,279.566895,34.083233,0,0,0
9502,'2019/09/19 12:27:52:734',43,326.266266,272.062531,50.172611,308.599426,279.904907,42.839169,298.458099,287.887268,42.962166,271.79538,292.399841,41.303642,241.448425,287.649536,39.633606,0,0,0
9503,'2019/09/19 12:27:52:781',43,320.681396,263.450867,50.786175,300.679504,269.482635,45.598633,287.18158,277.000854,45.540928,259.500824,280.604492,43.13974,229.756027,275.417114,41.074497,0,0,0
9504,'2019/09/19 12:27:52:832',43,313.074127,254.1595,50.713211,290.630768,262.08728,46.959759,273.50528,268.599426,47.153442,243.411407,271.339722,44.800064,215.21669,266.340637,42.071167,0,0,0
9505,'2019/09/19 12:27:52:881',43,295.408569,232.88031,51.828838,270.185669,247.036957,49.476078,249.247421,252.939163,49.534561,220.534531,256.306305,46.33181,193.314545,250.235031,43.535709,0,0,0
9506,'2019/09/19 12:27:52:932',43,284.943726,217.091858,51.22971,253.061127,235.388672,50.097832,227.673965,240.157013,49.986572,200.486465,244.063889,45.807316,175.242691,236.237122,42.959618,0,0,0
9507,'2019/09/19 12:27:52:982',43,278.7034,207.601776,50.458134,242.100967,225.923218,50.360165,212.249634,228.135895,50.520657,180.996826,229.189514,46.883781,158.241516,222.225128,43.224258,0,0,0
9508,'2019/09/19 12:27:53:034',43,278.234375,202.687317,49.112347,236.880157,219.36026,49.819401,205.351288,221.031006,49.67989,173.587677,221.520172,46.020321,152.183151,214.612549,42.183701,0,0,0
9509,'2019/09/19 12:27:53:083',43,284.42984,204.29184,47.71043,236.989822,219.398041,48.681549,204.731598,220.686646,48.292217,172.3414,219.200928,44.874664,151.880646,212.550659,40.776993,0,0,0
9510,'2019/09/19 12:27:53:136',43,282.558105,221.670929,51.330326,262.54071,230.427002,45.263199,249.75473,237.326782,45.032593,221.781006,236.982086,42.660622,191.67128,230.013702,40.858479,0,0,0
9511,'2019/09/19 12:27:53:186',43,297.366577,236.034332,50.66037,275.834625,243.639832,44.566242,263.971649,250.681946,44.269783,236.293625,250.92746,42.010406,206.295105,243.77832,40.11306,0,0,0
9512,'2019/09/19 12:27:53:237',43,312.195923,252.316162,48.853542,283.761139,258.810822,43.994129,268.231018,264.510834,44.395573,239.060608,264.490906,42.134132,214.095901,257.047913,38.921638,0,0,0
9513,'2019/09/19 12:27:53:286',43,328.331635,264.789795,47.633385,295.638214,270.15802,44.751041,275.76001,275.149994,45.360142,245.705276,276.872009,42.546654,221.73851,270.409393,38.994209,0,0,0
9514,'2019/09/19 12:27:53:338',43,345.224792,279.771606,46.353294,311.899719,281.304504,45.342278,287.95636,286.434174,45.592976,256.234985,289.290588,42.321842,231.882477,282.834351,38.658798,0,0,0
9515,'2019/09/19 12:27:53:388',43,364.568146,299.224335,44.999214,332.347076,297.823303,45.359241,305.279755,304.21521,45.25613,271.368347,307.748657,41.900414,244.848465,301.197021,38.297859,0,0,0
9516,'2019/09/19 12:27:53:437',43,380.053864,315.534912,44.086548,348.324188,313.797913,44.926537,320.414795,320.405273,44.801041,285.46347,323.768066,41.364159,256.933289,316.691315,38.030243,0,0,0
9517,'2019/09/19 12:27:53:487',43,395.485046,331.558075,42.885242,364.033905,330.384949,44.098633,336.032532,337.274292,43.743004,299.967468,339.131805,40.572296,270.000977,330.992981,37.671623,0,0,0
9518,'2019/09/19 12:27:53:537',43,408.62207,343.661682,41.977539,377.046021,342.6073,43.288887,349.24884,349.729309,42.988728,313.187988,351.102234,39.714054,283.155884,342.63382,37.006718,0,0,0
9519,'2019/09/19 12:27:53:587',43,417.472351,349.048706,41.802357,386.6474,347.443237,43.192963,359.022614,354.89032,42.723743,323.184235,356.199158,39.665966,293.065491,347.875244,36.966545,0,0,0
9520,'2019/09/19 12:27:53:637',43,433.162445,353.39563,41.323772,403.232117,351.51236,42.650063,375.854126,358.879211,42.341232,339.916595,359.863434,39.184166,309.064209,351.256653,36.934353,0,0,0
9521,'2019/09/19 12:27:53:686',43,453.387115,348.813416,42.194645,423.079285,347.984558,42.561443,398.210114,355.478394,41.538979,363.392303,355.459961,39.269779,333.414917,346.51001,37.363091,0,0,0
9522,'2019/09/19 12:27:53:735',43,478.962311,342.249725,42.104153,451.0513,343.196899,41.943871,428.25116,350.575592,41.342941,394.175812,350.74353,38.62735,363.405151,341.706909,37.408329,0,0,0
9523,'2019/09/19 12:27:53:784',43,508.65332,331.737396,42.977829,483.736145,333.428009,42.6283,462.238159,340.742798,42.391739,428.51062,341.54068,39.210045,398.239288,332.516479,38.372326,0,0,0
9524,'2019/09/19 12:27:53:834',43,531.632202,321.995117,43.52903,508.023102,324.561279,43.377342,487.07251,332.191406,43.327862,452.784027,334.492706,40.108376,422.557098,325.993347,39.295074,0,0,0
9525,'2019/09/19 12:27:53:884',43,556.237366,309.390137,44.335777,531.540283,312.992188,44.519527,509.951202,320.042389,44.762058,474.380493,322.537292,41.207314,444.783813,313.487946,40.577595,0,0,0
9526,'2019/09/19 12:27:53:935',43,576.338684,295.687592,44.642017,550.054077,300.549316,45.249542,528.036133,307.5354,45.719498,490.745087,310.620148,41.91433,460.919678,301.614502,41.43745,0,0,0
9527,'2019/09/19 12:27:53:984',43,595.236511,279.059998,45.104843,567.858704,284.878387,46.266045,544.884949,291.913666,46.96357,505.991333,296.515198,42.73209,475.677032,287.77536,42.326645,0,0,0
9528,'2019/09/19 12:27:54:036',43,603.106812,266.228943,45.329376,574.667297,272.711731,46.835835,551.40686,279.007385,48.044312,510.520905,285.428955,43.416401,479.776306,276.814758,43.027454,0,0,0
9529,'2019/09/19 12:27:54:086',43,610.020386,240.913849,45.98914,582.084412,244.446671,48.528122,554.150024,248.846954,50.228622,509.705811,258.333099,44.997581,479.667114,248.860596,44.236187,0,0,0
9530,'2019/09/19 12:27:54:137',43,616.192139,219.535065,46.372807,588.896362,222.939423,49.589741,558.726501,226.762085,51.610649,513.457581,230.595459,50.152813,479.111755,228.153473,46.827557,0,0,0
9531,'2019/09/19 12:27:54:185',43,609.839844,199.973724,47.19416,581.551514,205.252136,50.417419,551.230469,208.88855,52.402821,506.381775,214.090698,50.680733,471.111938,209.893921,48.145878,0,0,0
9532,'2019/09/19 12:27:54:235',43,597.513916,187.493408,47.673286,566.398071,196.901794,50.866428,536.814392,200.598816,52.757618,492.775665,208.099487,50.243778,457.94046,201.514435,48.483055,0,0,0
9533,'2019/09/19 12:27:54:287',43,580.665039,179.972565,47.938137,543.002441,193.925446,50.730568,514.073242,196.486969,52.549927,471.402405,204.738953,49.571388,438.31076,197.081085,47.816597,0,0,0
9534,'2019/09/19 12:27:54:342',43,552.361938,183.350861,48.876831,509.669373,197.329956,51.074707,479.605164,199.026917,52.33353,439.60849,208.221375,48.752033,409.091583,198.644592,47.073933,0,0,0
9535,'2019/09/19 12:27:54:388',43,533.988525,189.072235,47.954903,490.035004,204.336731,50.11594,460.401184,205.557831,51.474873,420.387421,216.305389,47.798553,390.70816,205.825653,46.293934,0,0,0
9536,'2019/09/19 12:27:54:439',43,498.676453,194.734314,47.464977,455.392059,210.511566,49.411629,425.709106,211.904266,50.584637,388.263794,225.004913,46.914322,358.769684,215.132355,45.217476,0,0,0
9537,'2019/09/19 12:27:54:487',43,461.557678,198.843567,47.396362,419.042267,213.997375,49.040943,389.172119,215.281494,50.035885,353.316376,229.351471,46.458347,324.680817,219.540649,44.508869,0,0,0
9538,'2019/09/19 12:27:54:538',43,407.719696,200.107178,48.202652,371.451569,215.137756,48.964802,341.980164,217.821777,49.479893,310.895203,233.670471,45.734901,282.99527,224.238739,43.747089,0,0,0
9539,'2019/09/19 12:27:54:588',43,366.182068,201.179962,47.872696,329.192413,214.918488,48.132706,299.997192,217.03952,48.290119,269.911987,234.148895,44.536461,244.985062,223.982239,42.481655,0,0,0
9540,'2019/09/19 12:27:54:637',43,328.635925,204.422577,46.954052,288.846069,217.647949,46.558018,259.836304,218.781708,46.614544,229.408951,235.245056,42.897293,207.191986,224.20401,40.714226,0,0,0
9541,'2019/09/19 12:27:54:688',43,302.822998,203.148376,45.481663,263.501892,217.023529,44.813507,234.273071,218.595306,44.792042,205.106461,235.524292,41.189926,183.032196,224.779053,38.86681,0,0,0
9542,'2019/09/19 12:27:54:738',43,276.35733,199.699493,45.452484,241.038925,212.94519,44.527359,211.470123,215.436859,44.366692,183.66626,233.121368,40.921021,160.793991,222.556641,38.561436,0,0,0
9543,'2019/09/19 12:27:54:789',43,260.240601,200.856537,44.48724,221.67041,212.786713,43.352798,191.727798,214.230286,43.066383,161.215683,230.478699,39.820274,140.614105,219.001953,37.278923,0,0,0
